pm25,pm10,o3,no2,so2,co,aqi,temperature,humidity,pressure,wind_speed,city,timestamp,ingestion_timestamp,hour,day,month,day_of_week,target_aqi,target_day
54.0,210.5,86.0,26.5,8.2,0.576,113.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-04 16:00:00,2026-05-04 16:00:00,16,4,5,0,0.0,2026-05-07
55.1,221.2,86.0,22.0,8.1,0.524,115.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-04 17:00:00,2026-05-04 17:00:00,17,4,5,0,0.0,2026-05-07
54.8,229.1,86.0,18.1,8.0,0.466,118.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-04 18:00:00,2026-05-04 18:00:00,18,4,5,0,0.0,2026-05-07
53.1,229.1,85.0,15.8,7.7,0.408,121.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-04 19:00:00,2026-05-04 19:00:00,19,4,5,0,0.0,2026-05-07
50.8,223.5,84.0,14.1,7.5,0.346,124.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-04 20:00:00,2026-05-04 20:00:00,20,4,5,0,0.0,2026-05-07
48.0,211.4,83.0,12.7,7.4,0.294,127.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-04 21:00:00,2026-05-04 21:00:00,21,4,5,0,0.0,2026-05-07
44.7,197.4,82.0,11.0,7.4,0.233,129.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-04 22:00:00,2026-05-04 22:00:00,22,4,5,0,0.0,2026-05-07
41.3,179.7,82.0,9.7,7.5,0.184,131.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-04 23:00:00,2026-05-04 23:00:00,23,4,5,0,0.0,2026-05-07
35.2,147.1,91.0,7.9,6.9,0.223,133.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-05 00:00:00,2026-05-05 00:00:00,0,5,5,1,0.0,2026-05-08
33.9,134.6,85.0,14.1,8.1,0.44,133.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-05 01:00:00,2026-05-05 01:00:00,1,5,5,1,0.0,2026-05-08
35.5,123.4,78.0,22.5,9.9,0.745,133.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-05 02:00:00,2026-05-05 02:00:00,2,5,5,1,0.0,2026-05-08
37.7,125.7,83.0,27.1,12.3,0.953,132.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-05 03:00:00,2026-05-05 03:00:00,3,5,5,1,0.0,2026-05-08
39.5,149.5,112.0,24.3,16.3,0.981,130.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-05 04:00:00,2026-05-05 04:00:00,4,5,5,1,0.0,2026-05-08
42.1,161.1,152.0,17.7,20.9,0.91,125.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-05 05:00:00,2026-05-05 05:00:00,5,5,5,1,0.0,2026-05-08
44.8,156.0,180.0,12.0,23.4,0.799,118.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-05 06:00:00,2026-05-05 06:00:00,6,5,5,1,0.0,2026-05-08
44.0,137.8,183.0,8.6,22.1,0.632,119.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-05 07:00:00,2026-05-05 07:00:00,7,5,5,1,0.0,2026-05-08
38.5,116.4,174.0,6.1,18.7,0.424,120.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-05 08:00:00,2026-05-05 08:00:00,8,5,5,1,0.0,2026-05-08
33.3,104.5,160.0,5.0,15.9,0.282,121.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-05 09:00:00,2026-05-05 09:00:00,9,5,5,1,0.0,2026-05-08
29.9,98.7,143.0,5.2,14.5,0.261,122.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-05 10:00:00,2026-05-05 10:00:00,10,5,5,1,0.0,2026-05-08
29.0,100.6,121.0,6.7,13.6,0.306,122.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-05 11:00:00,2026-05-05 11:00:00,11,5,5,1,0.0,2026-05-08
24.7,72.9,102.0,10.6,13.6,0.356,127.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-05 12:00:00,2026-05-05 12:00:00,12,5,5,1,0.0,2026-05-08
23.9,66.8,84.0,19.3,13.8,0.391,125.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-05 13:00:00,2026-05-05 13:00:00,13,5,5,1,0.0,2026-05-08
24.0,60.5,58.0,31.4,14.2,0.43,115.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-05 14:00:00,2026-05-05 14:00:00,14,5,5,1,0.0,2026-05-08
27.0,55.8,37.0,41.5,14.8,0.471,112.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-05 15:00:00,2026-05-05 15:00:00,15,5,5,1,0.0,2026-05-08
28.6,58.4,25.0,48.6,16.2,0.535,110.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-05 16:00:00,2026-05-05 16:00:00,16,5,5,1,0.0,2026-05-08
30.5,60.1,17.0,53.7,17.8,0.602,107.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-05 17:00:00,2026-05-05 17:00:00,17,5,5,1,0.0,2026-05-08
33.6,60.8,14.0,54.7,18.3,0.607,104.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-05 18:00:00,2026-05-05 18:00:00,18,5,5,1,0.0,2026-05-08
34.1,60.8,17.0,49.1,16.4,0.486,102.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-05 19:00:00,2026-05-05 19:00:00,19,5,5,1,0.0,2026-05-08
31.1,56.2,25.0,39.3,13.3,0.303,100.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-05 20:00:00,2026-05-05 20:00:00,20,5,5,1,0.0,2026-05-08
29.0,56.2,31.0,30.7,11.0,0.186,98.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-05 21:00:00,2026-05-05 21:00:00,21,5,5,1,0.0,2026-05-08
26.5,56.8,34.0,24.4,10.3,0.185,97.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-05 22:00:00,2026-05-05 22:00:00,22,5,5,1,0.0,2026-05-08
25.6,60.5,36.0,19.4,10.4,0.25,95.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-05 23:00:00,2026-05-05 23:00:00,23,5,5,1,0.0,2026-05-08
34.1,75.4,28.0,26.4,12.7,0.363,94.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-06 00:00:00,2026-05-06 00:00:00,0,6,5,2,0.0,2026-05-09
39.1,83.6,30.0,27.6,14.5,0.569,94.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-06 01:00:00,2026-05-06 01:00:00,1,6,5,2,0.0,2026-05-09
41.1,88.5,35.0,29.0,17.2,0.823,94.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-06 02:00:00,2026-05-06 02:00:00,2,6,5,2,0.0,2026-05-09
36.9,95.9,49.0,28.5,20.1,0.967,95.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-06 03:00:00,2026-05-06 03:00:00,3,6,5,2,0.0,2026-05-09
37.3,110.4,81.0,24.4,24.1,0.911,95.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-06 04:00:00,2026-05-06 04:00:00,4,6,5,2,0.0,2026-05-09
39.2,119.0,122.0,18.4,28.4,0.745,94.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-06 05:00:00,2026-05-06 05:00:00,5,6,5,2,0.0,2026-05-09
39.5,117.1,150.0,13.1,30.0,0.584,94.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-06 06:00:00,2026-05-06 06:00:00,6,6,5,2,0.0,2026-05-09
36.6,109.2,154.0,9.4,26.8,0.455,94.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-06 07:00:00,2026-05-06 07:00:00,7,6,5,2,0.0,2026-05-09
32.1,95.9,145.0,6.4,20.9,0.331,93.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-06 08:00:00,2026-05-06 08:00:00,8,6,5,2,0.0,2026-05-09
28.3,85.0,132.0,4.8,16.3,0.25,92.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-06 09:00:00,2026-05-06 09:00:00,9,6,5,2,0.0,2026-05-09
26.1,78.7,118.0,4.5,14.4,0.241,92.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-06 10:00:00,2026-05-06 10:00:00,10,6,5,2,0.0,2026-05-09
24.9,74.3,102.0,5.6,13.8,0.275,92.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-06 11:00:00,2026-05-06 11:00:00,11,6,5,2,0.0,2026-05-09
27.3,86.6,90.0,9.2,14.1,0.307,91.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-06 12:00:00,2026-05-06 12:00:00,12,6,5,2,0.0,2026-05-09
26.5,78.5,75.0,14.8,13.9,0.319,92.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-06 13:00:00,2026-05-06 13:00:00,13,6,5,2,0.0,2026-05-09
26.2,71.0,55.0,22.5,13.5,0.33,92.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-06 14:00:00,2026-05-06 14:00:00,14,6,5,2,0.0,2026-05-09
27.1,62.6,40.0,28.2,13.2,0.343,92.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-06 15:00:00,2026-05-06 15:00:00,15,6,5,2,0.0,2026-05-09
27.4,61.7,35.0,30.1,12.9,0.37,92.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-06 16:00:00,2026-05-06 16:00:00,16,6,5,2,0.0,2026-05-09
27.0,58.3,34.0,30.1,12.7,0.401,92.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-06 17:00:00,2026-05-06 17:00:00,17,6,5,2,0.0,2026-05-09
26.8,55.8,35.0,29.0,12.3,0.409,92.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-06 18:00:00,2026-05-06 18:00:00,18,6,5,2,0.0,2026-05-09
26.7,53.3,36.0,27.1,11.7,0.375,91.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-06 19:00:00,2026-05-06 19:00:00,19,6,5,2,0.0,2026-05-09
25.4,51.0,38.0,24.1,10.9,0.317,90.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-06 20:00:00,2026-05-06 20:00:00,20,6,5,2,0.0,2026-05-09
23.5,48.9,41.0,21.0,10.1,0.267,90.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-06 21:00:00,2026-05-06 21:00:00,21,6,5,2,0.0,2026-05-09
21.2,45.1,45.0,17.5,9.0,0.229,89.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-06 22:00:00,2026-05-06 22:00:00,22,6,5,2,0.0,2026-05-09
19.2,41.1,49.0,13.8,7.9,0.197,89.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-05-06 23:00:00,2026-05-06 23:00:00,23,6,5,2,0.0,2026-05-09
16.1,32.2,56.0,8.6,7.2,0.187,88.0,26.5,94.0,1003.8,12.5,"Karachi, Pakistan",2026-05-07 00:00:00,2026-05-07 00:00:00,0,7,5,3,0.0,2026-05-10
15.9,31.1,58.0,9.2,8.3,0.216,87.0,26.6,93.0,1004.0,12.8,"Karachi, Pakistan",2026-05-07 01:00:00,2026-05-07 01:00:00,1,7,5,3,0.0,2026-05-10
16.7,33.4,62.0,9.9,9.9,0.265,85.0,27.4,89.0,1004.6,14.2,"Karachi, Pakistan",2026-05-07 02:00:00,2026-05-07 02:00:00,2,7,5,3,0.0,2026-05-10
17.3,40.4,68.0,9.9,11.4,0.296,82.0,28.8,78.0,1005.1,15.1,"Karachi, Pakistan",2026-05-07 03:00:00,2026-05-07 03:00:00,3,7,5,3,0.0,2026-05-10
18.6,45.6,80.0,8.5,13.0,0.286,81.0,30.1,70.0,1005.3,15.5,"Karachi, Pakistan",2026-05-07 04:00:00,2026-05-07 04:00:00,4,7,5,3,0.0,2026-05-10
20.3,54.0,96.0,6.3,14.5,0.256,79.0,31.2,64.0,1005.4,15.7,"Karachi, Pakistan",2026-05-07 05:00:00,2026-05-07 05:00:00,5,7,5,3,0.0,2026-05-10
21.8,60.3,107.0,4.6,15.3,0.234,77.0,31.9,63.0,1005.5,16.1,"Karachi, Pakistan",2026-05-07 06:00:00,2026-05-07 06:00:00,6,7,5,3,0.0,2026-05-10
22.3,64.0,111.0,3.8,14.9,0.228,76.0,32.3,61.0,1005.3,15.8,"Karachi, Pakistan",2026-05-07 07:00:00,2026-05-07 07:00:00,7,7,5,3,0.0,2026-05-10
21.5,60.3,110.0,3.4,13.8,0.229,75.0,32.5,59.0,1005.1,16.1,"Karachi, Pakistan",2026-05-07 08:00:00,2026-05-07 08:00:00,8,7,5,3,0.0,2026-05-10
20.0,51.3,107.0,3.6,12.8,0.237,74.0,32.1,61.0,1004.7,16.6,"Karachi, Pakistan",2026-05-07 09:00:00,2026-05-07 09:00:00,9,7,5,3,0.0,2026-05-10
18.7,44.5,102.0,4.1,12.2,0.256,73.0,31.6,65.0,1004.3,16.5,"Karachi, Pakistan",2026-05-07 10:00:00,2026-05-07 10:00:00,10,7,5,3,0.0,2026-05-10
18.1,40.6,95.0,5.2,11.8,0.282,72.0,31.0,68.0,1004.0,15.7,"Karachi, Pakistan",2026-05-07 11:00:00,2026-05-07 11:00:00,11,7,5,3,0.0,2026-05-10
15.8,39.0,85.0,7.1,12.2,0.299,72.0,30.1,74.0,1003.5,17.1,"Karachi, Pakistan",2026-05-07 12:00:00,2026-05-07 12:00:00,12,7,5,3,0.0,2026-05-10
16.1,37.0,76.0,10.4,11.8,0.298,71.0,29.5,78.0,1003.5,16.7,"Karachi, Pakistan",2026-05-07 13:00:00,2026-05-07 13:00:00,13,7,5,3,0.0,2026-05-10
16.4,35.6,63.0,14.8,11.3,0.288,70.0,28.8,83.0,1003.9,14.2,"Karachi, Pakistan",2026-05-07 14:00:00,2026-05-07 14:00:00,14,7,5,3,0.0,2026-05-10
16.8,33.4,54.0,17.9,10.8,0.282,69.0,28.6,85.0,1003.8,13.9,"Karachi, Pakistan",2026-05-07 15:00:00,2026-05-07 15:00:00,15,7,5,3,0.0,2026-05-10
16.6,32.6,51.0,18.3,10.4,0.29,68.0,28.4,87.0,1004.3,14.9,"Karachi, Pakistan",2026-05-07 16:00:00,2026-05-07 16:00:00,16,7,5,3,0.0,2026-05-10
16.7,32.1,52.0,17.2,9.9,0.303,67.0,28.2,88.0,1005.6,10.5,"Karachi, Pakistan",2026-05-07 17:00:00,2026-05-07 17:00:00,17,7,5,3,0.0,2026-05-10
17.3,32.6,52.0,16.0,9.6,0.305,66.0,28.1,89.0,1005.7,8.8,"Karachi, Pakistan",2026-05-07 18:00:00,2026-05-07 18:00:00,18,7,5,3,0.0,2026-05-10
17.6,32.6,52.0,14.8,9.4,0.285,65.0,28.1,88.0,1005.6,6.5,"Karachi, Pakistan",2026-05-07 19:00:00,2026-05-07 19:00:00,19,7,5,3,0.0,2026-05-10
17.2,32.0,51.0,13.4,9.3,0.254,64.0,27.8,90.0,1004.7,7.9,"Karachi, Pakistan",2026-05-07 20:00:00,2026-05-07 20:00:00,20,7,5,3,0.0,2026-05-10
16.7,30.5,51.0,12.3,9.2,0.232,64.0,27.5,91.0,1004.0,8.4,"Karachi, Pakistan",2026-05-07 21:00:00,2026-05-07 21:00:00,21,7,5,3,0.0,2026-05-10
16.1,29.3,50.0,11.5,8.9,0.222,63.0,27.3,92.0,1003.7,7.6,"Karachi, Pakistan",2026-05-07 22:00:00,2026-05-07 22:00:00,22,7,5,3,0.0,2026-05-10
15.8,28.5,48.0,10.9,8.6,0.221,63.0,27.1,93.0,1003.4,7.3,"Karachi, Pakistan",2026-05-07 23:00:00,2026-05-07 23:00:00,23,7,5,3,0.0,2026-05-10
15.4,27.6,50.0,9.9,8.7,0.235,62.0,26.9,95.0,1003.8,6.5,"Karachi, Pakistan",2026-05-08 00:00:00,2026-05-08 00:00:00,0,8,5,4,0.0,2026-05-11
16.2,29.4,52.0,11.1,10.9,0.28,62.0,27.0,95.0,1004.3,7.2,"Karachi, Pakistan",2026-05-08 01:00:00,2026-05-08 01:00:00,1,8,5,4,0.0,2026-05-11
17.5,31.8,57.0,12.6,14.1,0.341,62.0,27.6,90.0,1004.9,8.1,"Karachi, Pakistan",2026-05-08 02:00:00,2026-05-08 02:00:00,2,8,5,4,0.0,2026-05-11
17.9,34.9,66.0,13.1,17.0,0.378,62.0,28.7,83.0,1005.3,8.6,"Karachi, Pakistan",2026-05-08 03:00:00,2026-05-08 03:00:00,3,8,5,4,0.0,2026-05-11
19.4,38.3,85.0,11.6,19.7,0.37,62.0,30.0,74.0,1005.9,7.9,"Karachi, Pakistan",2026-05-08 04:00:00,2026-05-08 04:00:00,4,8,5,4,0.0,2026-05-11
21.7,42.8,110.0,9.0,22.2,0.339,62.0,31.3,67.0,1006.0,8.1,"Karachi, Pakistan",2026-05-08 05:00:00,2026-05-08 05:00:00,5,8,5,4,0.0,2026-05-11
24.0,47.3,127.0,6.8,23.3,0.31,63.0,31.6,67.0,1006.3,12.0,"Karachi, Pakistan",2026-05-08 06:00:00,2026-05-08 06:00:00,6,8,5,4,0.0,2026-05-11
24.8,48.3,133.0,5.4,22.1,0.29,63.0,32.0,65.0,1006.2,13.6,"Karachi, Pakistan",2026-05-08 07:00:00,2026-05-08 07:00:00,7,8,5,4,0.0,2026-05-11
23.3,46.1,132.0,4.5,19.5,0.274,63.0,32.0,65.0,1006.1,14.2,"Karachi, Pakistan",2026-05-08 08:00:00,2026-05-08 08:00:00,8,8,5,4,0.0,2026-05-11
21.1,43.2,127.0,4.2,17.2,0.268,63.0,31.9,65.0,1005.9,14.3,"Karachi, Pakistan",2026-05-08 09:00:00,2026-05-08 09:00:00,9,8,5,4,0.0,2026-05-11
19.2,41.4,116.0,4.4,15.6,0.282,63.0,31.6,66.0,1005.4,13.9,"Karachi, Pakistan",2026-05-08 10:00:00,2026-05-08 10:00:00,10,8,5,4,0.0,2026-05-11
18.0,40.7,100.0,5.3,14.3,0.306,63.0,31.4,68.0,1005.0,13.3,"Karachi, Pakistan",2026-05-08 11:00:00,2026-05-08 11:00:00,11,8,5,4,0.0,2026-05-11
18.6,47.4,83.0,7.8,13.0,0.325,64.0,30.8,69.0,1005.0,13.0,"Karachi, Pakistan",2026-05-08 12:00:00,2026-05-08 12:00:00,12,8,5,4,0.0,2026-05-11
18.1,44.1,72.0,13.0,13.0,0.332,64.0,30.0,76.0,1005.2,12.3,"Karachi, Pakistan",2026-05-08 13:00:00,2026-05-08 13:00:00,13,8,5,4,0.0,2026-05-11
17.7,39.9,56.0,20.1,12.9,0.332,64.0,29.2,82.0,1005.6,12.6,"Karachi, Pakistan",2026-05-08 14:00:00,2026-05-08 14:00:00,14,8,5,4,0.0,2026-05-11
18.7,35.9,45.0,24.9,12.6,0.329,64.0,28.9,85.0,1006.0,11.7,"Karachi, Pakistan",2026-05-08 15:00:00,2026-05-08 15:00:00,15,8,5,4,0.0,2026-05-11
18.7,34.2,42.0,25.2,11.7,0.325,64.0,28.5,87.0,1006.5,12.1,"Karachi, Pakistan",2026-05-08 16:00:00,2026-05-08 16:00:00,16,8,5,4,0.0,2026-05-11
18.0,32.2,44.0,23.2,10.6,0.316,64.0,28.4,88.0,1006.8,13.0,"Karachi, Pakistan",2026-05-08 17:00:00,2026-05-08 17:00:00,17,8,5,4,0.0,2026-05-11
17.0,30.7,45.0,21.3,9.6,0.299,64.0,28.5,88.0,1006.9,12.5,"Karachi, Pakistan",2026-05-08 18:00:00,2026-05-08 18:00:00,18,8,5,4,0.0,2026-05-11
16.5,30.0,45.0,20.1,9.0,0.262,64.0,28.4,88.0,1007.0,10.5,"Karachi, Pakistan",2026-05-08 19:00:00,2026-05-08 19:00:00,19,8,5,4,0.0,2026-05-11
16.2,28.9,45.0,18.9,8.6,0.216,64.0,28.3,87.0,1006.9,8.7,"Karachi, Pakistan",2026-05-08 20:00:00,2026-05-08 20:00:00,20,8,5,4,0.0,2026-05-11
15.8,28.1,44.0,18.0,8.5,0.185,64.0,27.8,92.0,1006.2,8.0,"Karachi, Pakistan",2026-05-08 21:00:00,2026-05-08 21:00:00,21,8,5,4,0.0,2026-05-11
15.5,28.1,41.0,17.5,8.3,0.173,64.0,27.4,95.0,1005.8,7.2,"Karachi, Pakistan",2026-05-08 22:00:00,2026-05-08 22:00:00,22,8,5,4,0.0,2026-05-11
15.4,28.1,38.0,17.3,8.3,0.177,64.0,27.1,97.0,1006.0,5.9,"Karachi, Pakistan",2026-05-08 23:00:00,2026-05-08 23:00:00,23,8,5,4,0.0,2026-05-11
20.1,33.3,37.0,17.5,10.0,0.206,64.0,27.0,97.0,1006.1,6.0,"Karachi, Pakistan",2026-05-09 00:00:00,2026-05-09 00:00:00,0,9,5,5,0.0,2026-05-12
20.9,34.0,40.0,18.4,12.9,0.29,64.0,27.1,96.0,1006.8,4.5,"Karachi, Pakistan",2026-05-09 01:00:00,2026-05-09 01:00:00,1,9,5,5,0.0,2026-05-12
21.8,37.4,44.0,19.6,17.1,0.399,65.0,27.5,92.0,1007.4,3.6,"Karachi, Pakistan",2026-05-09 02:00:00,2026-05-09 02:00:00,2,9,5,5,0.0,2026-05-12
20.4,39.1,54.0,19.1,20.6,0.461,65.0,28.8,82.0,1008.1,5.3,"Karachi, Pakistan",2026-05-09 03:00:00,2026-05-09 03:00:00,3,9,5,5,0.0,2026-05-12
19.8,45.1,74.0,15.6,23.4,0.428,65.0,30.1,74.0,1008.4,7.5,"Karachi, Pakistan",2026-05-09 04:00:00,2026-05-09 04:00:00,4,9,5,5,0.0,2026-05-12
21.7,48.2,98.0,10.5,25.6,0.347,65.0,31.0,68.0,1008.5,10.3,"Karachi, Pakistan",2026-05-09 05:00:00,2026-05-09 05:00:00,5,9,5,5,0.0,2026-05-12
23.2,49.7,116.0,6.5,26.0,0.283,65.0,31.5,65.0,1008.5,12.2,"Karachi, Pakistan",2026-05-09 06:00:00,2026-05-09 06:00:00,6,9,5,5,0.0,2026-05-12
22.7,49.0,121.0,4.7,23.4,0.26,65.0,32.0,63.0,1008.0,13.4,"Karachi, Pakistan",2026-05-09 07:00:00,2026-05-09 07:00:00,7,9,5,5,0.0,2026-05-12
21.1,48.3,119.0,3.9,19.1,0.255,65.0,32.0,64.0,1007.7,13.8,"Karachi, Pakistan",2026-05-09 08:00:00,2026-05-09 08:00:00,8,9,5,5,0.0,2026-05-12
19.4,46.9,114.0,3.9,15.6,0.256,65.0,32.0,64.0,1007.0,14.4,"Karachi, Pakistan",2026-05-09 09:00:00,2026-05-09 09:00:00,9,9,5,5,0.0,2026-05-12
18.3,45.6,107.0,4.2,14.1,0.265,65.0,31.8,66.0,1006.4,14.6,"Karachi, Pakistan",2026-05-09 10:00:00,2026-05-09 10:00:00,10,9,5,5,0.0,2026-05-12
17.3,43.4,98.0,5.2,13.4,0.281,65.0,31.4,67.0,1005.9,14.2,"Karachi, Pakistan",2026-05-09 11:00:00,2026-05-09 11:00:00,11,9,5,5,0.0,2026-05-12
19.0,47.8,87.0,8.1,13.2,0.295,65.0,30.5,71.0,1005.9,13.6,"Karachi, Pakistan",2026-05-09 12:00:00,2026-05-09 12:00:00,12,9,5,5,0.0,2026-05-12
18.6,47.1,76.0,13.1,13.3,0.307,65.0,29.8,75.0,1005.8,12.4,"Karachi, Pakistan",2026-05-09 13:00:00,2026-05-09 13:00:00,13,9,5,5,0.0,2026-05-12
18.7,44.2,60.0,20.1,13.5,0.317,65.0,28.9,81.0,1006.2,11.1,"Karachi, Pakistan",2026-05-09 14:00:00,2026-05-09 14:00:00,14,9,5,5,0.0,2026-05-12
20.3,42.3,48.0,25.4,13.7,0.32,65.0,28.4,86.0,1006.5,10.1,"Karachi, Pakistan",2026-05-09 15:00:00,2026-05-09 15:00:00,15,9,5,5,0.0,2026-05-12
21.1,43.0,43.0,27.8,13.9,0.316,65.0,28.1,87.0,1007.0,9.6,"Karachi, Pakistan",2026-05-09 16:00:00,2026-05-09 16:00:00,16,9,5,5,0.0,2026-05-12
21.8,43.4,42.0,28.6,14.0,0.305,65.0,28.0,89.0,1007.3,9.2,"Karachi, Pakistan",2026-05-09 17:00:00,2026-05-09 17:00:00,17,9,5,5,0.0,2026-05-12
22.3,42.8,42.0,28.0,13.8,0.285,65.0,28.0,90.0,1007.1,8.7,"Karachi, Pakistan",2026-05-09 18:00:00,2026-05-09 18:00:00,18,9,5,5,0.0,2026-05-12
21.9,40.9,44.0,25.3,12.9,0.248,66.0,27.9,90.0,1006.8,10.1,"Karachi, Pakistan",2026-05-09 19:00:00,2026-05-09 19:00:00,19,9,5,5,0.0,2026-05-12
20.4,37.6,47.0,21.2,11.5,0.201,66.0,27.6,90.0,1006.5,9.6,"Karachi, Pakistan",2026-05-09 20:00:00,2026-05-09 20:00:00,20,9,5,5,0.0,2026-05-12
18.9,35.0,49.0,17.6,10.4,0.169,67.0,27.5,90.0,1006.1,9.6,"Karachi, Pakistan",2026-05-09 21:00:00,2026-05-09 21:00:00,21,9,5,5,0.0,2026-05-12
17.6,32.6,49.0,15.3,9.4,0.157,67.0,27.2,92.0,1006.0,9.1,"Karachi, Pakistan",2026-05-09 22:00:00,2026-05-09 22:00:00,22,9,5,5,0.0,2026-05-12
16.9,30.4,48.0,13.5,8.5,0.16,67.0,27.0,93.0,1005.6,9.1,"Karachi, Pakistan",2026-05-09 23:00:00,2026-05-09 23:00:00,23,9,5,5,0.0,2026-05-12
15.8,27.9,52.0,11.2,8.1,0.179,67.0,26.9,94.0,1005.5,8.6,"Karachi, Pakistan",2026-05-10 00:00:00,2026-05-10 00:00:00,0,10,5,6,0.0,2026-05-13
17.1,29.0,56.0,11.6,10.3,0.233,67.0,27.0,93.0,1005.9,8.3,"Karachi, Pakistan",2026-05-10 01:00:00,2026-05-10 01:00:00,1,10,5,6,0.0,2026-05-13
18.3,36.2,61.0,12.1,13.2,0.303,67.0,27.6,89.0,1006.5,8.5,"Karachi, Pakistan",2026-05-10 02:00:00,2026-05-10 02:00:00,2,10,5,6,0.0,2026-05-13
22.5,54.5,70.0,11.8,15.7,0.344,66.0,29.0,80.0,1007.3,9.0,"Karachi, Pakistan",2026-05-10 03:00:00,2026-05-10 03:00:00,3,10,5,6,0.0,2026-05-13
19.8,47.3,85.0,9.9,17.2,0.325,67.0,30.2,73.0,1007.4,10.5,"Karachi, Pakistan",2026-05-10 04:00:00,2026-05-10 04:00:00,4,10,5,6,0.0,2026-05-13
21.4,51.8,102.0,7.2,18.2,0.275,67.0,31.0,69.0,1007.6,12.7,"Karachi, Pakistan",2026-05-10 05:00:00,2026-05-10 05:00:00,5,10,5,6,0.0,2026-05-13
22.9,55.8,115.0,5.1,18.4,0.237,67.0,31.5,67.0,1007.5,13.3,"Karachi, Pakistan",2026-05-10 06:00:00,2026-05-10 06:00:00,6,10,5,6,0.0,2026-05-13
23.6,59.5,119.0,4.0,17.2,0.226,66.0,32.3,61.0,1007.2,14.4,"Karachi, Pakistan",2026-05-10 07:00:00,2026-05-10 07:00:00,7,10,5,6,0.0,2026-05-13
23.7,61.7,117.0,3.6,15.2,0.225,67.0,32.5,61.0,1006.7,15.3,"Karachi, Pakistan",2026-05-10 08:00:00,2026-05-10 08:00:00,8,10,5,6,0.0,2026-05-13
